Full Path,Class Name,Kind,All Methods,Average Blank Lines,Average Code Lines,Average Comment Lines,Average Cyclomatic Complexity,Average Lines,Base Classes,Blank Lines,Class Methods,Class Variables,Code Lines,Comment Lines,Comment to Code Ratio,Coupled Classes,Coupled Classes Modified,Declarative Code Lines,Declarative Statements,Default Methods,Derived Classes,Executable Code Lines,Executable Statements,Instance Methods,Instance Variables,Lines,Max Cyclomatic Complexity,Max Inheritance Tree,Max Nesting,Methods,Percent Lack of Cohesion,Percent Lack of Cohesion Modified,Private Methods,Protected Methods,Public Methods,Semicolons,Statements,Sum Cyclomatic Complexity,Code Smell
org.apache.xerces.impl.xpath.regex.Op.ModifierOp,ModifierOp,Static Class,29.0,0.0,4.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,6.0,6.0,3.0,0.0,5.0,5.0,3.0,2.0,15.0,1.0,3.0,0.0,3.0,33.0,33.0,0.0,0.0,0.0,7.0,11.0,3.0,No
org.apache.xerces.impl.xpath.regex.Op.RangeOp,RangeOp,Static Class,25.0,0.0,4.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,10.0,0.0,0.0,2.0,2.0,4.0,4.0,2.0,0.0,3.0,3.0,2.0,1.0,10.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,2.0,No
org.apache.xerces.impl.xpath.regex.Op.StringOp,StringOp,Static Class,25.0,0.0,4.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,10.0,0.0,0.0,1.0,1.0,4.0,4.0,2.0,0.0,3.0,3.0,2.0,1.0,10.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,2.0,No
org.apache.xerces.impl.xpath.regex.Op.UnionOp,UnionOp,Static Class,27.0,0.0,3.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,1.0,1.0,6.0,6.0,4.0,0.0,5.0,5.0,4.0,1.0,16.0,1.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,6.0,11.0,4.0,No
org.apache.xerces.impl.xpath.regex.Token,Token,Class,51.0,1.0,13.0,1.0,5.0,15.0,2.0,154.0,25.0,65.0,1272.0,260.0,0.2,16.0,16.0,373.0,274.0,34.0,9.0,958.0,652.0,26.0,1.0,1516.0,48.0,1.0,5.0,51.0,97.0,96.0,4.0,11.0,2.0,663.0,883.0,234.0,No
org.apache.xerces.impl.xpath.regex.RangeToken,RangeToken,Final Class,69.0,1.0,27.0,5.0,7.0,31.0,2.0,27.0,2.0,2.0,491.0,93.0,0.19,5.0,5.0,73.0,89.0,5.0,0.0,395.0,326.0,16.0,6.0,602.0,15.0,2.0,4.0,18.0,75.0,60.0,6.0,6.0,1.0,294.0,406.0,124.0,No
org.apache.xerces.impl.xpath.regex.ParseException,ParseException,Public Class,2.0,0.0,4.0,4.0,1.0,7.0,1.0,4.0,0.0,1.0,11.0,19.0,1.73,1.0,1.0,5.0,5.0,0.0,0.0,4.0,3.0,2.0,1.0,34.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,5.0,8.0,2.0,No
org.apache.xerces.impl.xpath.regex.ParserForXMLSchema,ParserForXMLSchema,Class,87.0,0.0,8.0,1.0,3.0,9.0,1.0,24.0,2.0,6.0,403.0,53.0,0.13,7.0,7.0,67.0,64.0,33.0,0.0,303.0,193.0,36.0,0.0,461.0,40.0,2.0,6.0,38.0,97.0,79.0,0.0,3.0,2.0,178.0,250.0,109.0,No
org.apache.xerces.impl.xpath.regex.RegexParser,RegexParser,Class,49.0,1.0,18.0,2.0,6.0,20.0,1.0,67.0,1.0,28.0,928.0,142.0,0.15,12.0,12.0,166.0,166.0,40.0,1.0,742.0,641.0,48.0,11.0,1076.0,46.0,1.0,6.0,49.0,88.0,34.0,2.0,4.0,3.0,577.0,775.0,305.0,No
org.apache.xerces.impl.xpath.regex.RegexParser.ReferencePosition,ReferencePosition,Static Class,1.0,0.0,4.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,0.0,2.0,2.0,1.0,2.0,8.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,1.0,No
org.apache.xerces.impl.xpath.regex.RegularExpression.Context,Context,Static Final Class,5.0,0.0,6.0,0.0,1.0,6.0,1.0,2.0,0.0,0.0,39.0,0.0,0.0,3.0,3.0,15.0,16.0,4.0,0.0,19.0,20.0,5.0,9.0,41.0,3.0,1.0,1.0,5.0,67.0,40.0,1.0,0.0,0.0,28.0,36.0,7.0,No
org.apache.xerces.impl.xpath.regex.Token.ConditionToken,ConditionToken,Static Class,55.0,0.0,8.0,0.0,3.0,8.0,2.0,4.0,0.0,1.0,38.0,3.0,0.08,2.0,2.0,11.0,11.0,3.0,0.0,21.0,20.0,4.0,4.0,45.0,4.0,2.0,1.0,4.0,31.0,31.0,0.0,0.0,1.0,21.0,31.0,10.0,No
org.apache.xerces.impl.xpath.regex.Token.FixedStringContainer,FixedStringContainer,Static Class,1.0,0.0,2.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,1.0,4.0,4.0,1.0,0.0,2.0,0.0,1.0,2.0,6.0,1.0,1.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,2.0,4.0,1.0,No
