Full Path,Class Name,Kind,All Methods,Average Blank Lines,Average Code Lines,Average Comment Lines,Average Cyclomatic Complexity,Average Lines,Base Classes,Blank Lines,Class Methods,Class Variables,Code Lines,Comment Lines,Comment to Code Ratio,Coupled Classes,Coupled Classes Modified,Declarative Code Lines,Declarative Statements,Default Methods,Derived Classes,Executable Code Lines,Executable Statements,Instance Methods,Instance Variables,Lines,Max Cyclomatic Complexity,Max Inheritance Tree,Max Nesting,Methods,Percent Lack of Cohesion,Percent Lack of Cohesion Modified,Private Methods,Protected Methods,Public Methods,Semicolons,Statements,Sum Cyclomatic Complexity,Code Smell
org.jboss.modules.ModuleClassLoaderDependency,ModuleClassLoaderDependency,Final Class,12.0,0.0,3.0,0.0,1.0,3.0,1.0,4.0,0.0,0.0,16.0,3.0,0.19,6.0,6.0,6.0,6.0,3.0,0.0,5.0,5.0,4.0,1.0,23.0,1.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,6.0,11.0,4.0,No
org.jboss.modules.ModuleDependency,ModuleDependency,Final Class,14.0,0.0,4.0,0.0,1.0,4.0,1.0,6.0,0.0,0.0,29.0,3.0,0.1,4.0,4.0,10.0,10.0,5.0,0.0,12.0,12.0,6.0,3.0,38.0,2.0,2.0,0.0,6.0,33.0,33.0,0.0,0.0,1.0,15.0,22.0,7.0,No
org.jboss.modules.NativeLibraryResourceLoader,NativeLibraryResourceLoader,Public Class,14.0,0.0,5.0,3.0,1.0,8.0,1.0,18.0,1.0,0.0,343.0,35.0,0.1,4.0,4.0,70.0,73.0,0.0,0.0,272.0,241.0,4.0,1.0,396.0,3.0,2.0,2.0,5.0,20.0,20.0,0.0,0.0,5.0,192.0,289.0,7.0,No
org.jboss.modules.ModuleClassLoader.(Anon_1),(Anon_1),Anonymous Class,5.0,0.0,5.0,0.0,2.0,5.0,2.0,4.0,0.0,0.0,26.0,1.0,0.04,11.0,11.0,2.0,6.0,0.0,0.0,19.0,12.0,5.0,0.0,31.0,4.0,1.0,2.0,5.0,0.0,0.0,0.0,0.0,5.0,9.0,17.0,8.0,No
org.jboss.modules.ModuleClassLoader.iterateResources.(Anon_2),(Anon_2),Anonymous Class,3.0,0.0,14.0,0.0,4.0,14.0,1.0,4.0,0.0,0.0,48.0,0.0,0.0,9.0,9.0,2.0,9.0,0.0,0.0,36.0,28.0,3.0,4.0,52.0,9.0,2.0,4.0,3.0,58.0,33.0,0.0,0.0,3.0,22.0,35.0,12.0,No
org.jboss.modules.security.ModularProtectionDomain,ModularProtectionDomain,Public Class,4.0,0.0,3.0,7.0,2.0,10.0,1.0,5.0,0.0,0.0,16.0,33.0,2.06,5.0,5.0,6.0,6.0,0.0,0.0,5.0,5.0,4.0,1.0,54.0,2.0,2.0,0.0,4.0,25.0,0.0,0.0,0.0,4.0,6.0,11.0,6.0,No
org.jboss.modules.Paths,Paths,Final Generic Class,4.0,0.0,4.0,0.0,1.0,4.0,1.0,5.0,1.0,1.0,20.0,8.0,0.4,3.0,3.0,10.0,9.0,4.0,0.0,7.0,6.0,3.0,2.0,33.0,2.0,1.0,0.0,4.0,50.0,50.0,0.0,0.0,0.0,9.0,14.0,5.0,No
org.jboss.modules.ModuleClassLoaderAction.(Anon_1),(Anon_1),Anonymous Class,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No
org.jboss.modules.ModuleLoader.FutureModule,FutureModule,Static Final Class,3.0,0.0,9.0,0.0,3.0,9.0,1.0,4.0,0.0,0.0,32.0,0.0,0.0,5.0,5.0,8.0,8.0,3.0,0.0,17.0,16.0,3.0,2.0,36.0,6.0,1.0,4.0,3.0,50.0,50.0,0.0,0.0,0.0,12.0,24.0,9.0,No
org.jboss.modules.ModuleLoader.MXBeanImpl,MXBeanImpl,Static Final Class,25.0,0.0,10.0,0.0,2.0,10.0,2.0,26.0,0.0,1.0,246.0,0.0,0.0,36.0,36.0,85.0,94.0,1.0,0.0,163.0,157.0,25.0,1.0,272.0,10.0,1.0,3.0,25.0,92.0,12.0,5.0,0.0,19.0,131.0,198.0,59.0,No
